kepid,kepoi_name,kepler_name,ra,dec,koi_kepmag,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_model_snr,koi_impact,koi_prad,koi_teq,koi_insol,koi_ror,koi_steff,koi_slogg,koi_srad,koi_smass,sky_coord.ra,sky_coord.dec
5795648,K06016.01,,293.2944,41.035351,11.471,CANDIDATE,0.802,0,1,0,0,4.553370029,135.433898,3.2209,23692.1,570.6,0.951,25.84,1264.0,603.58,0.213383,6306.0,4.346,1.109,0.991,293.2944,41.035351
5961350,K06017.01,,292.1745,41.290661,13.537,FALSE POSITIVE,0.0,0,1,0,0,5.262652179,135.6269856,2.85554,22650.6,2246.9,0.96,35.99,1499.0,1191.71,0.212787,7049.0,4.212,1.549,1.432,292.1745,41.290661
3634051,K06103.02,,287.97546,38.74028,13.436,CANDIDATE,0.755,0,0,0,0,122.8054416,179.31732,2.663,313.0,10.6,1.346,118.62,602.0,31.11,0.361369,5874.0,3.664,3.006,1.519,287.97546,38.74028
3761319,K06104.01,,295.05994,38.855911,14.708,CANDIDATE,0.228,0,0,0,0,16.2480865,143.96708,8.232,438.7,21.1,0.928,2.38,704.0,58.1,0.023604,5729.0,4.436,0.923,0.848,295.05994,38.855911
4035675,K06107.01,,284.62463,39.17878,12.702,FALSE POSITIVE,0.0,0,1,0,0,2.873657901,132.5847,2.1054,43895.0,65.6,1.13,110.29,1830.0,2645.12,0.441619,5692.0,3.829,2.287,1.288,284.62463,39.17878
4144236,K06109.01,,287.83334,39.221272,11.856,FALSE POSITIVE,0.0,0,1,0,0,22.913446297,140.6466918,4.11699,251835.0,6512.7,0.709,81.61,811.0,102.27,0.576227,6621.0,4.294,1.297,1.213,287.83334,39.221272
4150701,K06110.01,,289.76312,39.245178,15.863,FALSE POSITIVE,0.0,0,1,1,1,8.65315602,136.64735,2.627,417.5,13.6,0.049,1.37,643.0,40.5,0.018046,4746.0,4.605,0.696,0.713,289.76312,39.245178
10735988,K06230.01,,293.74011,48.011501,15.706,CANDIDATE,0.644,0,1,0,0,1.927177921,132.571474,2.7742,136135.0,204.7,0.399,28.94,1219.0,523.16,0.34237,5193.0,4.525,0.774,0.732,293.74011,48.011501
10973583,K06232.01,,290.7988,48.483929,15.798,FALSE POSITIVE,0.0,0,1,0,0,6.256352128,133.543181,2.3512,3289.3,120.4,1.269,30.76,918.0,167.92,0.336926,5772.0,4.549,0.836,0.903,290.7988,48.483929
11099351,K06234.01,,298.27737,48.64082,11.639,FALSE POSITIVE,0.0,0,1,0,0,2.37795507,132.557333,2.4329,4391.1,257.5,1.298,92.61,2965.0,18261.57,0.370991,9565.0,4.088,2.286,2.335,298.27737,48.64082
11147460,K06235.01,,296.20502,48.766811,13.912,FALSE POSITIVE,0.0,0,1,0,0,2.053866175,132.944062,4.8045,5021.3,380.5,1.265,158.25,2528.0,9631.57,0.354413,5051.0,3.22,4.089,1.014,296.20502,48.766811
11252617,K06236.01,,295.69138,48.90377,15.534,FALSE POSITIVE,0.0,0,1,0,0,4.478116695,132.8719936,3.357,117981.0,3665.4,0.622,38.85,1218.0,521.12,0.336264,6304.0,4.435,1.058,1.11,295.69138,48.90377
3544678,K06340.01,,291.44281,38.623581,15.822,FALSE POSITIVE,0.0,0,1,1,0,6.3762199,134.9584,2.24,,,,,,,,,,,,291.44281,38.623581
3547178,K06342.01,,292.10071,38.61499,12.419,CANDIDATE,0.984,0,0,0,0,8.1770751,136.8217,4.608,44.3,10.6,0.456,0.83,1115.0,365.09,0.006261,6501.0,4.281,1.209,1.017,292.10071,38.61499
3548622,K06343.01,,292.47549,38.691311,14.542,FALSE POSITIVE,0.0,1,0,0,0,569.45051,143.4648,9.63,425.4,8.2,0.001,1.96,225.0,0.61,0.018909,6117.0,4.496,0.947,1.025,292.47549,38.691311
3556742,K06344.01,,294.47253,38.67551,14.221,FALSE POSITIVE,0.0,0,1,1,0,0.823014905,132.160787,3.5426,850.5,130.5,1.247,22.17,1482.0,1136.75,0.280392,4975.0,4.614,0.724,0.818,294.47253,38.67551
3558803,K06345.01,,294.94058,38.635689,12.318,FALSE POSITIVE,0.0,1,0,1,1,1.353414369,131.67312,13.416,610.2,100.8,1.202,216.31,3617.0,40561.5,0.230713,4850.0,2.865,8.586,1.969,294.94058,38.635689
3644174,K06347.01,,291.06226,38.787151,15.278,FALSE POSITIVE,0.0,0,0,1,0,1.806631432,132.23663,1.102,217.5,10.4,0.536,1.05,1059.0,297.98,0.013818,4606.0,4.591,0.699,0.696,291.06226,38.787151
3655326,K06348.01,,293.92529,38.738979,14.213,FALSE POSITIVE,0.0,0,1,0,0,15.066491533,140.655427,6.2852,106051.0,893.0,0.988,88.56,932.0,177.96,0.498785,5751.0,4.028,1.626,1.028,293.92529,38.738979
4851217,K06460.01,,295.83401,39.952259,11.108,FALSE POSITIVE,0.0,0,1,0,0,2.470283788,133.251861,7.8391,193828.0,967.7,0.804,157.82,2657.0,11792.22,0.540267,7823.0,3.885,2.675,2.002,295.83401,39.952259
4851338,K06461.01,,295.86285,39.96711,15.005,FALSE POSITIVE,0.0,0,0,1,1,1.23516416,131.99301,4.713,64.6,13.0,0.678,0.92,1866.0,2861.14,0.007809,6249.0,4.428,1.076,1.13,295.86285,39.96711
4851356,K06462.01,,295.8656,39.9641,14.712,FALSE POSITIVE,0.0,0,0,1,1,1.23513471,132.0046,5.44,42.8,12.0,0.716,0.7,1743.0,2172.96,0.006415,5930.0,4.436,0.997,0.99,295.8656,39.9641
4862332,K06463.01,,298.16129,39.90097,13.915,FALSE POSITIVE,0.002,0,0,1,0,0.8903331,131.5337,2.643,134.1,10.8,0.322,20.96,5714.0,251387.46,0.010448,4981.0,2.437,18.374,3.369,298.16129,39.90097
4862625,K06464.01,,298.21509,39.955101,13.718,FALSE POSITIVE,0.0,0,1,0,0,20.000242814,134.82021,5.0042,13137.9,796.5,1.004,21.57,746.0,73.09,0.188658,6373.0,4.438,1.047,1.094,298.21509,39.955101
4862625,K06464.03,,298.21509,39.955101,13.718,FALSE POSITIVE,0.0,1,0,0,0,541.742985,374.45854,10.47,1038.6,25.9,0.041,3.39,248.0,0.9,0.029681,6373.0,4.438,1.047,1.094,298.21509,39.955101
5479973,K06589.01,,299.38046,40.694759,14.889,FALSE POSITIVE,0.0,0,1,0,0,1.795273026,131.870391,7.3232,125416.0,877.8,0.935,55.26,1642.0,1714.88,0.500082,6363.0,4.456,1.012,1.065,299.38046,40.694759
5513833,K06591.01,,284.33002,40.736401,15.237,FALSE POSITIVE,0.0,1,0,1,1,0.755101141,131.8211,3.371,76.7,13.4,0.523,0.19,680.0,50.92,0.008231,3256.0,5.071,0.207,0.184,284.33002,40.736401
5529501,K06592.01,,290.4678,40.754238,12.585,FALSE POSITIVE,0.0,1,0,0,1,1.51945182,132.5975,2.95,13.7,9.6,0.599,0.5,1901.0,3080.82,0.003534,6168.0,4.25,1.307,1.105,290.4678,40.754238
5529560,K06593.01,,290.49057,40.722191,15.259,FALSE POSITIVE,0.0,0,0,1,1,0.759755409,131.79602,2.734,70.0,15.9,0.455,0.91,2121.0,4773.08,0.007807,6090.0,4.447,1.071,1.173,290.49057,40.722191
5530881,K06594.01,,290.92267,40.777359,13.508,FALSE POSITIVE,0.0,0,1,0,0,5.082523739,132.9614122,5.04732,276277.0,5286.2,0.269,61.88,1266.0,606.33,0.494921,6507.0,4.343,1.145,1.049,290.92267,40.777359
5534476,K06595.01,,292.11362,40.792179,12.407,FALSE POSITIVE,0.0,1,0,0,1,1.02547271,131.6002,1.996,27.0,10.9,0.651,0.94,2657.0,11800.82,0.005034,6862.0,4.114,1.712,1.395,292.11362,40.792179
5177859,K04246.02,,289.07397,40.366009,13.382,CANDIDATE,0.98,0,0,0,0,8.75630628,132.47009,2.852,81.9,9.8,0.371,1.12,982.0,219.87,0.008347,5839.0,4.279,1.227,1.044,289.07397,40.366009
4568117,K04248.01,,293.48825,39.696331,13.54,FALSE POSITIVE,0.0,0,1,1,1,0.562563871,131.73458,1.591,34.6,16.4,0.36,0.69,2626.0,11201.45,0.005506,6577.0,4.381,1.145,1.154,293.48825,39.696331
3650049,K04249.01,,292.58087,38.70911,15.086,FALSE POSITIVE,0.0,1,0,0,0,397.73699,222.0316,11.76,1131.5,15.3,0.883,3.05,211.0,0.47,0.03635,5313.0,4.521,0.768,0.714,292.58087,38.70911
9641076,K04250.01,,288.0498,46.35833,15.123,FALSE POSITIVE,0.0,0,0,1,1,2.17818699,132.00477,2.686,115.8,15.4,0.553,1.03,1347.0,776.45,0.010141,5584.0,4.428,0.932,0.849,288.0498,46.35833
8741470,K04251.01,,286.35339,44.961182,13.795,CANDIDATE,1.0,0,0,0,0,6.23968392,133.72124,0.668,155.9,9.0,0.679,1.55,1060.0,299.03,0.012425,5751.0,4.303,1.143,0.956,286.35339,44.961182
8487645,K04254.01,,288.85028,44.596939,12.717,FALSE POSITIVE,0.0,1,0,1,1,0.530967987,131.72336,1.812,26.9,24.1,0.093,1.08,4196.0,73103.16,0.004833,8473.0,4.123,2.052,2.036,288.85028,44.596939
7801070,K04361.01,,282.16364,43.510132,15.183,CANDIDATE,0.974,0,0,0,0,75.8781344,194.67762,1.383,1054.0,11.9,0.705,3.39,417.0,7.18,0.031915,5579.0,4.413,0.972,0.893,282.16364,43.510132
9776794,K04363.01,,294.36514,46.501759,16.084,CANDIDATE,0.999,0,0,0,0,18.22211768,553.06646,2.044,2318.0,15.2,0.973,7.45,620.0,34.99,0.071242,5162.0,4.411,0.958,0.862,294.36514,46.501759
10647452,K04366.01,,282.91397,47.970299,15.556,CANDIDATE,0.953,0,0,0,0,0.762950224,131.9157,1.133,187.3,15.8,0.197,1.0,1651.0,1763.73,0.012509,5385.0,4.61,0.731,0.797,282.91397,47.970299
4773392,K04367.01,,298.03305,39.883179,13.985,CANDIDATE,0.971,0,0,0,0,170.995748,163.95737,3.88,477.1,15.5,0.839,4.9,463.0,10.86,0.022611,6127.0,3.991,1.983,1.405,298.03305,39.883179
5471489,K04368.01,,297.66504,40.681992,13.046,FALSE POSITIVE,0.0,1,0,1,1,12.4252735,141.5658,20.756,84.7,36.6,0.171,2.37,1299.0,673.53,0.008491,6156.0,3.703,2.557,1.202,297.66504,40.681992
12407623,K04370.01,,291.34879,51.256119,15.971,FALSE POSITIVE,0.0,0,0,1,0,1.181165291,132.42522,1.013,370.4,14.1,0.632,1.52,1398.0,905.88,0.018593,5203.0,4.582,0.747,0.779,291.34879,51.256119
7031430,K04472.01,,291.08929,42.590969,15.51,FALSE POSITIVE,0.0,1,0,1,1,0.566796775,131.83811,5.471,144.1,32.2,0.974,0.61,931.0,176.94,0.015523,3453.0,4.892,0.358,0.364,291.08929,42.590969
5872150,K00414.02,,290.42538,41.139149,14.557,FALSE POSITIVE,0.017,0,0,1,0,5.92240377,173.81802,3.691,413.4,44.4,0.949,2.77,1087.0,329.86,0.023559,6081.0,4.404,1.077,1.072,290.42538,41.139149
11912916,K04475.01,,290.96243,50.272629,15.817,FALSE POSITIVE,0.0,0,0,1,1,3.74788322,134.17324,3.45,242.6,16.3,0.544,1.32,1031.0,266.76,0.014631,5514.0,4.569,0.826,0.926,290.96243,50.272629
3732894,K04476.01,,286.94647,38.885189,14.298,FALSE POSITIVE,0.0,0,0,1,1,1.540379557,132.00637,2.026,76.9,14.6,0.329,0.81,1581.0,1481.09,0.00812,5812.0,4.408,0.914,0.781,286.94647,38.885189
6276791,K04477.01,,289.10422,41.69014,15.466,CANDIDATE,0.999,0,0,0,0,5.30179786,135.9927,2.24,197.2,11.5,0.357,1.22,973.0,211.8,0.012946,5749.0,4.547,0.864,0.961,289.10422,41.69014
2572029,K04581.01,,290.60806,37.801891,13.549,CANDIDATE,1.0,0,0,0,0,6.0059966,133.404,3.096,39.2,7.8,0.135,0.73,1130.0,385.87,0.005742,6103.0,4.331,1.16,1.05,290.60806,37.801891
7905106,K04582.01,,296.33688,43.60009,11.756,CANDIDATE,0.828,0,0,0,0,4.22426989,132.3611,4.22,13.6,11.0,0.716,0.35,1069.0,309.32,0.003623,5735.0,4.501,0.883,0.903,296.33688,43.60009
9214713,K00422.01,,290.38983,45.665329,14.74,FALSE POSITIVE,0.0,1,0,0,0,809.0141881,250.634242,8.3017,16311.3,212.9,0.717,14.38,216.0,0.51,0.125784,6230.0,4.397,1.047,0.993,290.38983,45.665329
