pl_name,hostname,disc_year,discoverymethod,tran_flag,disc_facility,disc_telescope,disc_instrument,pl_orbper,pl_rade,pl_masse,pl_dens,pl_insol,pl_imppar,pl_trandep,st_teff,st_rad,st_mass,st_lum,st_age,st_dens
Kepler-878 b,Kepler-878,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.9422033,1.93,,3.35,27.009,0.1281,0.05697,5044.0,0.77,0.81,-0.17433,4.57,3.45421
Kepler-877 b,Kepler-877,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.45847097,2.12,,2.96,37.81,0.7896,0.05353,5261.0,0.81,0.85,-0.343,4.57,1.19692
Kepler-778 b,Kepler-778,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.75574426,1.68,,4.01,216.568,0.127,0.04174,5102.0,0.77,0.81,-0.41318,5.25,2.7269
Kepler-908 b,Kepler-908,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.340597468,1.22,,5.99,3304.101,0.583,0.01098,5973.0,1.12,1.11,0.26406,3.02,0.56
Kepler-911 b,Kepler-911,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.310501,2.6,,2.27,198.725,0.833,0.01682,6112.0,1.99,1.34,0.70686,3.55,0.17
Kepler-975 b,Kepler-975,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.970342457,1.48,,4.73,328.698,0.83,0.04032,4897.0,0.75,0.8,-0.51184,3.89,1.75
Kepler-995 b,Kepler-995,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,28.26731672,2.7,,2.16,11.92,0.1203,0.12083,5206.0,0.8,0.83,-0.41918,5.01,2.6853
Kepler-1008 b,Kepler-1008,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.43931193,1.28,,5.71,35.408,0.83,0.02821,5066.0,0.78,0.81,-0.50671,6.76,1.97
Kepler-1045 b,Kepler-1045,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.41045478,2.69,,2.17,19.127,0.0671,0.09911,5301.0,0.82,0.86,-0.33356,4.47,8.98752
Kepler-912 b,Kepler-912,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.534756273,2.8,,2.07,519.95,0.673,0.0463,5998.0,1.11,1.07,0.55177,3.16,0.07146
Kepler-913 b,Kepler-913,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.29672521,2.06,,3.08,58.9,0.298,0.10118,4687.0,0.61,0.63,-0.28163,5.62,4.307
Kepler-1042 b,Kepler-1042,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.13202575,2.19,,2.84,25.66,0.03,0.09116,4815.0,0.72,0.75,-0.6,4.79,2.91174
Kepler-1026 b,Kepler-1026,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,36.5156053,2.21,,2.81,5.988,0.5527,0.08554,4948.0,0.75,0.79,-0.61688,4.57,1.84625
Kepler-963 b,Kepler-963,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.97683705,2.66,,2.21,83.494,0.899,0.09922,5461.0,0.87,0.91,-0.22463,4.07,2.2596
Kepler-1041 b,Kepler-1041,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.7576421,2.94,,1.94,117.956,0.861,0.04587,5957.0,1.08,1.06,0.48914,3.55,0.07423
Kepler-910 b,Kepler-910,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.364369015,0.82,,4.75,2108.073,0.812,0.00288,6230.0,1.5,1.26,0.49442,3.39,0.38
Kepler-1017 b,Kepler-1017,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.23400469,1.99,,3.22,119.603,0.032,0.04924,5473.0,0.87,0.93,-0.16138,2.95,1.49
Kepler-1018 b,Kepler-1018,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,49.1013514,2.58,,2.3,12.098,0.3979,0.08564,5518.0,0.88,0.91,-0.08221,4.47,1.39053
Kepler-1030 b,Kepler-1030,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.32952416,2.48,,2.42,16.881,0.009,0.10401,4983.0,0.76,0.8,-0.55288,4.37,2.31795
Kepler-997 b,Kepler-997,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.707306716,1.36,,5.29,1900.131,0.608,0.00737,6150.0,1.56,1.22,0.49569,3.63,0.31
Kepler-915 b,Kepler-915,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.59489604,1.5,,4.66,844.751,0.69,0.0109,6173.0,1.38,1.21,0.50553,3.39,0.38
Kepler-955 b,Kepler-955,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.53244172,3.13,,1.78,33.091,0.1427,0.14263,5350.0,0.84,0.89,-0.4085,4.37,4.1224
Kepler-964 b,Kepler-964,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.5225106,2.12,,2.96,43.916,0.8,0.06697,5427.0,0.84,0.93,-0.306,1.91,1.66
Kepler-1007 b,Kepler-1007,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.185002073,1.44,,4.91,42.62,0.923,0.04472,4587.0,0.7,0.73,-0.56838,4.17,4.45642
Kepler-968 b,Kepler-968,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.692983728,2.0,,3.2,103.909,0.2074,0.079,4598.0,0.7,0.76,-0.7626,2.14,6.11686
Kepler-966 b,Kepler-966,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,99.747622,4.13,,1.25,10.972,0.78,0.1287,5840.0,1.02,1.02,0.23291,4.07,0.65013
Kepler-925 b,Kepler-925,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.8678531,2.34,,2.61,5.833,0.6804,0.08948,4673.0,0.72,0.77,-0.68406,2.57,1.63128
Kepler-924 b,Kepler-924,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,61.0370117,3.07,,1.83,19.997,0.0304,0.04375,6167.0,1.23,1.14,0.31382,3.09,0.52
Kepler-987 b,Kepler-987,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,105.3033148,3.26,,1.7,3.853,0.027,0.13304,5637.0,0.91,0.97,-0.14468,2.45,4.07825
Kepler-958 b,Kepler-958,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.7678805,2.06,,3.08,73.59,0.938,0.06003,5421.0,0.86,0.91,-0.28165,4.37,1.57
Kepler-1062 b,Kepler-1062,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.30412078,1.76,,3.78,33.76,0.2185,0.06586,4597.0,0.7,0.75,-0.6822,2.45,11.57399
Kepler-1061 b,Kepler-1061,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.757982666,1.98,,3.24,788.501,0.46,0.02208,6067.0,1.07,1.09,0.08762,2.14,1.06
Kepler-927 b,Kepler-927,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.1149903,1.72,,3.9,129.534,0.0189,0.03012,5743.0,0.99,0.99,-0.08583,4.37,0.89453
Kepler-926 b,Kepler-926,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,52.0688601,2.31,,2.65,17.883,0.83,0.05213,5806.0,1.01,1.01,0.17281,4.37,16.03701
Kepler-1029 b,Kepler-1029,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.417696479,1.26,,5.85,92.16,0.92,0.02792,5030.0,0.77,0.82,-0.61975,4.07,5.43948
Kepler-996 b,Kepler-996,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.770590584,1.98,,3.24,723.081,0.24,0.03144,6014.0,1.14,1.09,0.24247,3.63,3.67551
Kepler-948 b,Kepler-948,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.76846622,1.85,,3.54,126.203,0.353,0.02178,5679.0,0.94,0.96,-0.10938,4.17,1.12282
Kepler-962 b,Kepler-962,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.05707239,1.97,,3.26,53.823,0.3058,0.05198,5478.0,0.86,0.93,-0.26115,2.4,1.64
Kepler-1120 b,Kepler-1120,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.949029052,1.38,,5.19,206.874,0.0874,0.03583,4904.0,0.74,0.78,-0.58813,4.68,3.06505
Kepler-1119 b,Kepler-1119,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.3265153,1.92,,3.38,182.69,0.819,0.02679,6083.0,1.17,1.11,0.48586,3.09,0.45899
Kepler-931 b,Kepler-931,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.03755877,1.33,,5.44,72.44,0.1116,0.02865,5241.0,0.81,0.86,-0.35,4.68,3.22363
Kepler-929 b,Kepler-929,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.921032135,1.11,,5.67,8159.933,0.852,0.01015,5869.0,1.02,1.01,0.46075,3.47,0.34
Kepler-1059 b,Kepler-1059,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.764191048,1.73,,3.86,174.074,0.287,0.05987,4906.0,0.72,0.75,-0.52036,5.37,3.72577
Kepler-479 b,Kepler-479,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.49341307,2.12,,2.96,37.753,0.0775,0.07157,5247.0,0.81,0.86,-0.40903,4.27,1.76
Kepler-1116 b,Kepler-1116,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,41.6977827,2.54,,2.34,15.793,0.862,0.06848,5641.0,0.93,0.95,-0.14676,4.9,2.25165
Kepler-933 b,Kepler-933,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.20443009,2.46,,2.44,61.323,0.011,0.08006,5346.0,0.84,0.87,-0.21081,4.68,2.01989
Kepler-934 b,Kepler-934,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,55.6738309,2.09,,3.02,4.716,0.274,0.07651,5001.0,0.77,0.81,-0.47799,4.47,9.15588
Kepler-952 b,Kepler-952,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,130.3546919,7.65,,0.557,5.046,0.675,0.51287,5730.0,0.99,1.0,0.09668,4.27,2.31284
Kepler-979 b,Kepler-979,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.0880135,2.72,,2.14,77.841,0.5932,0.09529,5310.0,0.83,0.87,-0.31956,4.57,7.27802
Kepler-1117 b,Kepler-1117,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.79028459,1.11,,5.67,194.976,0.84,0.0142,5612.0,0.93,0.95,-0.22396,4.27,1.49
Kepler-1063 b,Kepler-1063,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.07971466,1.49,,4.7,54.93,0.0309,0.01695,5945.0,1.14,1.09,0.166,3.39,28.42249
Kepler-935 b,Kepler-935,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.88083852,1.35,,5.34,94.607,0.972,0.0343,4830.0,0.73,0.78,-0.63887,3.8,2.40036
Kepler-936 b,Kepler-936,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.56134221,1.45,,4.87,133.56,0.0708,0.02384,5482.0,0.89,0.92,-0.19,4.57,4.40297
Kepler-977 b,Kepler-977,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,26.85328322,2.62,,2.25,13.955,0.01,0.10036,5315.0,0.83,0.87,-0.47627,4.57,2.04472
Kepler-960 b,Kepler-960,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.12686223,2.29,,2.68,129.223,0.7251,0.07946,4755.0,0.72,0.77,-0.6289,3.63,2.21
Kepler-976 b,Kepler-976,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,105.9564148,3.96,,1.32,2.661,0.322,0.22864,5232.0,0.83,0.87,-0.35971,4.68,2.54944
Kepler-1112 b,Kepler-1112,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.36267939,3.02,,1.87,254.963,0.798,0.03784,6496.0,1.54,1.34,0.54224,2.09,1.11353
Kepler-1114 b,Kepler-1114,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.97435694,1.35,,5.34,39.321,0.2656,0.02654,5374.0,0.83,0.87,-0.29317,4.27,1.47
Kepler-939 b,Kepler-939,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.878296,1.75,,3.8,54.19,0.701,0.03228,5471.0,0.85,0.88,0.39065,4.47,0.10184
Kepler-937 b,Kepler-937,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,67.668827,3.72,,1.43,20.627,0.783,0.09611,6095.0,1.22,1.15,0.28097,3.24,0.65357
Kepler-1006 b,Kepler-1006,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,19.76172042,1.54,,4.5,153.493,0.859,0.03925,5328.0,0.74,0.78,-0.4,4.27,1.8432
Kepler-900 b,Kepler-900,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.9913086,2.08,,3.04,54.109,0.8508,0.05554,4836.0,0.73,0.78,-0.6084,4.57,1.03464
Kepler-940 b,Kepler-940,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,59.6225257,3.34,,1.64,10.519,0.77,0.09934,5769.0,0.96,0.97,-0.05668,3.63,1.09134
Kepler-941 b,Kepler-941,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.42395198,3.08,,1.82,47.032,0.906,0.07709,5539.0,0.86,0.89,-0.20576,4.07,0.1136
Kepler-905 b,Kepler-905,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.082746517,1.41,,5.04,185.771,0.063,0.02767,5461.0,0.86,0.95,-0.21507,1.66,1.44
Kepler-902 b,Kepler-902,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,40.1099547,2.54,,2.34,24.875,0.845,0.0732,5647.0,0.93,0.95,0.10835,4.37,2.57107
Kepler-918 b,Kepler-918,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.85386933,1.74,,3.84,258.702,0.2258,0.01964,6028.0,1.14,1.11,-0.01801,3.24,1.80765
Kepler-917 b,Kepler-917,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.970414375,1.91,,3.4,228.11,0.884,0.05307,5418.0,0.76,0.8,0.76372,4.17,1.92074
Kepler-473 b,Kepler-473,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,14.55731705,4.08,,1.26,243.376,0.07,0.09569,5816.0,1.34,1.06,0.5248,6.92,0.18
Kepler-1000 b,Kepler-1000,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,120.0181272,4.76,,1.03,18.0,0.489,0.08828,6453.0,1.51,1.4,0.7147,1.26,0.25
Kepler-1037 b,Kepler-1037,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.063788673,1.28,,5.71,1015.434,0.466,0.02658,5105.0,0.78,0.82,-0.44752,5.13,7.38471
Kepler-466 c,Kepler-466,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.709213846,1.25,,5.91,410.4,0.595,0.01311,5927.0,1.05,1.04,-0.06719,3.47,1.79031
Kepler-906 b,Kepler-906,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,41.6979976,2.11,,2.98,21.987,0.747,0.04408,6035.0,1.02,1.06,0.09641,1.86,0.81
Kepler-922 b,Kepler-922,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,0.938466832,1.42,,4.99,2142.634,0.63,0.02174,5671.0,0.93,0.95,-0.13328,4.37,1.18
Kepler-1025 b,Kepler-1025,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,37.3229493,1.98,,3.24,17.952,0.1917,0.03069,6089.0,1.13,1.09,0.28708,3.31,0.47
Kepler-989 b,Kepler-989,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.964315352,2.21,,2.81,74.35,0.189,0.0746,5074.0,0.78,0.82,-0.42689,4.68,18.99927
Kepler-1019 b,Kepler-1019,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.411229847,1.46,,4.82,330.249,0.812,0.03957,4433.0,0.67,0.7,-0.80636,3.55,2.247869
Kepler-464 b,Kepler-464,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,7.256965224,3.3,,1.67,495.005,0.831,0.04632,5933.0,1.59,1.21,0.48379,4.9,0.31
Kepler-943 b,Kepler-943,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,49.7701438,5.93,,0.777,10.16,0.779,0.35292,5612.0,0.91,0.93,0.40676,4.27,0.2356
Kepler-945 b,Kepler-945,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,31.0033814,2.63,,2.24,31.702,0.151,0.06452,5718.0,0.97,0.97,0.02447,4.47,1.87035
Kepler-1010 b,Kepler-1010,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,34.2685705,2.32,,2.64,10.17,0.677,0.06993,5253.0,0.82,0.86,-0.41164,4.79,1.17744
Kepler-1043 b,Kepler-1043,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,38.5053398,2.55,,2.33,21.692,0.654,0.06952,5629.0,0.9,0.92,-0.07309,4.47,0.71425
Kepler-944 b,Kepler-944,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,43.3167737,2.63,,2.24,20.174,0.923,0.09875,5409.0,0.83,0.86,-0.07777,4.47,3.0612
Kepler-942 b,Kepler-942,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,44.96417488,2.13,,2.95,4.957,0.5005,0.08116,4861.0,0.75,0.81,-0.58453,4.17,1.87
Kepler-1034 b,Kepler-1034,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,12.12400943,2.26,,2.73,36.787,0.0809,0.07884,5198.0,0.8,0.83,-0.43881,4.79,3.01011
Kepler-993 b,Kepler-993,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,22.08557563,2.97,,1.91,3.954,0.0088,0.31574,3843.0,0.54,0.57,-1.22868,3.89,4.127788
Kepler-1013 b,Kepler-1013,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.93054959,2.15,,2.91,16.101,0.7017,0.07201,4954.0,0.76,0.81,-0.53079,4.27,1.79457
Kepler-992 b,Kepler-992,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,20.16034462,1.62,,4.21,15.291,0.8887,0.03364,4944.0,0.74,0.8,-0.56959,3.02,2.04
Kepler-951 b,Kepler-951,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,71.52530845,5.59,,0.84,2.472,0.015,0.62794,4834.0,0.73,0.77,-0.64183,4.27,3.54555
Kepler-1230 b,Kepler-1230,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,9.95661537,2.71,,2.15,153.933,0.96,0.05868,5961.0,1.08,1.06,0.09626,3.47,3.20056
Kepler-1229 b,Kepler-1229,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,86.828989,1.4,,5.09,0.524,0.0068,0.0857,3784.0,0.51,0.54,-1.533,3.72,4.35164
Kepler-1231 b,Kepler-1231,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.41725184,1.42,,4.99,117.515,0.12,0.02104,5778.0,1.0,1.01,0.02302,4.17,1.2762
Kepler-1137 b,Kepler-1137,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,23.9210791,2.2,,2.83,197.846,0.1687,0.01508,6807.0,1.84,1.5,0.75429,1.58,0.367578
Kepler-1179 b,Kepler-1179,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.685057492,1.32,,5.5,288.57,0.1258,0.0268,5212.0,0.81,0.84,-0.44424,4.9,1.95
Kepler-1180 b,Kepler-1180,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.8601286,1.99,,3.22,175.855,0.417,0.02734,6077.0,1.14,1.09,0.41746,3.09,0.66064
Kepler-1188 b,Kepler-1188,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,17.1369543,2.08,,3.04,165.573,0.692,0.03621,5913.0,1.06,1.04,0.39786,4.17,0.58322
Kepler-1189 b,Kepler-1189,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.78858982,1.77,,3.75,449.936,0.183,0.01359,6012.0,1.16,1.11,0.04086,3.39,1.42473
Kepler-1234 b,Kepler-1234,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,11.94014029,2.81,,2.06,40.12,0.965,0.06317,4967.0,0.76,0.8,-0.45387,4.37,3.80666
Kepler-1071 b,Kepler-1071,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,6.1799844,2.38,,2.55,45.12,0.01,0.08112,5215.0,0.81,0.86,-0.31262,4.27,1.37
Kepler-1140 b,Kepler-1140,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,24.0862707,2.77,,2.09,13.051,0.7965,0.10417,4850.0,0.73,0.76,-0.56584,5.01,5.29946
Kepler-1181 b,Kepler-1181,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,4.89337519,1.57,,4.39,831.143,0.218,0.01384,6176.0,1.3,1.17,0.47243,3.24,1.15805
Kepler-1191 b,Kepler-1191,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.60014851,1.51,,4.61,167.184,0.0161,0.03292,5308.0,0.81,0.85,-0.22611,4.57,2.26307
Kepler-1192 b,Kepler-1192,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,25.2034787,2.36,,2.58,34.742,0.1684,0.06971,5438.0,0.83,0.86,-0.1283,4.47,2.33467
Kepler-518 b,Kepler-518,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,8.512035877,2.11,,2.98,133.317,0.852,0.05738,5842.0,0.88,0.96,-0.04002,1.35,1.21
Kepler-1141 b,Kepler-1141,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.344511944,0.82,,4.75,1146.953,0.1899,0.00587,5791.0,1.07,1.01,0.1551,6.17,0.72
Kepler-1184 b,Kepler-1184,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,53.5991044,2.68,,2.18,18.039,0.5971,0.05231,5983.0,1.07,1.05,0.06532,3.55,0.68566
Kepler-1065 b,Kepler-1065,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.609308907,3.73,,1.42,419.91,0.4,0.15834,5635.0,0.93,0.94,-0.11584,4.47,2.64454
Kepler-1193 b,Kepler-1193,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,2.832652134,1.32,,5.5,1286.386,0.917,0.01147,5908.0,1.21,1.08,0.35069,5.01,0.41
Kepler-549 b,Kepler-549,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,42.9495649,2.57,11.0,1.9,9.549,0.758,0.09591,5360.0,0.84,0.88,-0.30618,4.57,1.62
Kepler-1077 b,Kepler-1077,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,34.3511874,2.77,,2.09,26.928,0.88,0.05994,5816.0,1.02,1.02,0.00638,4.17,1.43617
Kepler-1078 b,Kepler-1078,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.00725242,1.9,,3.42,373.99,0.769,0.02858,5612.0,0.92,0.94,0.50027,4.37,0.03994
Kepler-1196 b,Kepler-1196,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,66.1849031,2.23,,2.77,8.302,0.0978,0.05605,5756.0,0.97,0.98,-0.04702,3.98,5.34075
Kepler-1239 b,Kepler-1239,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,5.19104016,2.9,,1.97,462.91,0.809,0.02901,6564.0,1.57,1.4,0.44712,1.62,0.485
Kepler-1241 b,Kepler-1241,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,18.5525701,2.63,,2.24,31.456,0.78,0.07715,5261.0,0.8,0.84,-0.32438,4.68,1.47924
Kepler-1145 b,Kepler-1145,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.97076766,1.4,,5.09,198.43,0.281,0.03492,5064.0,0.75,0.79,-0.49839,4.79,5.25201
Kepler-1147 b,Kepler-1147,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,10.62784997,2.61,,2.26,206.563,0.876,0.03267,5941.0,1.14,1.09,0.23534,3.8,0.68449
Kepler-1080 b,Kepler-1080,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,77.2548396,3.28,,1.68,55.45,0.9186,0.06124,5956.0,1.16,1.1,0.86064,3.89,0.11728
Kepler-1079 b,Kepler-1079,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.24503188,1.63,,4.17,195.353,0.0777,0.01561,5758.0,1.36,1.08,0.263,6.61,0.8915
Kepler-1200 b,Kepler-1200,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.118549717,1.06,,5.54,544.534,0.221,0.02348,4612.0,0.7,0.74,-0.68923,3.02,2.48278
Kepler-1201 b,Kepler-1201,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,15.18725932,2.29,,2.68,89.431,0.76,0.02925,6177.0,1.24,1.15,0.04424,2.95,0.26952
Kepler-1243 b,Kepler-1243,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,16.8320729,1.75,,3.8,36.162,0.5224,0.0326,5667.0,0.94,0.96,-0.24358,4.37,1.56166
Kepler-1242 b,Kepler-1242,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,13.62798432,2.26,,2.73,28.998,0.2355,0.09128,4895.0,0.74,0.77,-0.51639,5.62,4.07205
Kepler-1148 b,Kepler-1148,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,1.104463509,1.69,,3.98,815.407,0.0959,0.04935,5054.0,0.77,0.81,-0.53105,4.57,8.38181
Kepler-1149 b,Kepler-1149,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3.73089898,1.44,,4.91,653.831,0.909,0.01912,5833.0,1.01,1.02,0.16546,3.98,1.08184
Kepler-1083 b,Kepler-1083,2016,Transit,1,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,33.4177993,3.36,,1.62,10.148,0.913,0.11668,5049.0,0.77,0.81,-0.47303,4.68,0.45058
